sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1f20aa0-6ef1db42,ERD-only,0.3767496828191654,0.27945511159164144,0.9818264235018155,0.1986961792896712,2129,869,816,53,1313,190,12,5.94,12,0,5.94,0.0,190,94.06,0,0.0,0,0.0,25.07,119.156,43.036,92.682,1066.62,19.07,472.72,10.782,267.03,9.499,235.29,49.2,50.2,48.0,49.0,50.2,30.0,14.9,25.7,4809.0,4831,192
b1f25ff6-1ddb7e43,ERD-only,0.7667759087203248,0.6328388168824113,0.9928851231722278,0.4033249320874901,1294,1056,998,58,296,200,3,1.48,3,0,1.48,0.0,200,98.52,0,0.0,0,0.0,26.43,122.804,41.888,87.606,1098.16,18.947,497.24,10.652,279.25,9.448,247.75,49.2,50.3,48.0,48.9,50.3,30.2,14.8,26.2,4814.0,4845,203
b1f4491b-07b32e8c,ERD-only,0.6653711472000591,0.503555426133605,0.9908563738128149,0.3510989216205571,1818,1296,1219,77,599,199,4,1.97,4,0,1.97,0.0,199,98.03,0,0.0,0,0.0,26.64,123.572,42.313,83.488,1119.45,18.955,502.14,10.612,280.75,9.41,249.06,49.2,50.1,47.9,48.6,50.1,30.9,14.7,25.9,4806.0,4825,205
b1f4491b-09593e90,ERD-only,0.5585963696250732,0.45995919638677396,0.9934751045218378,0.28517621092531725,1142,657,642,15,500,181,21,10.4,21,0,10.4,0.0,181,89.6,0,0.0,0,0.0,24.0,112.701,48.084,92.206,1141.33,19.061,453.94,10.816,257.26,9.516,226.44,49.3,50.2,48.0,49.1,50.2,42.4,15.7,25.1,4811.0,4841,184
b1f4491b-16256d7c,ERD-only,0.6800290508175411,0.4837012010906506,0.9690390752878234,0.37064382674656354,2797,2170,1957,213,840,200,2,0.99,2,0,0.99,0.0,200,99.01,0,0.0,0,0.0,26.75,124.402,39.649,88.594,1055.16,18.769,497.77,10.575,280.23,9.36,248.07,49.1,50.0,47.9,49.1,50.0,26.7,14.6,25.6,4809.0,4835,205
b1f4491b-33824f31,ERD-only,0.7246316933426186,0.5172960057318725,0.9807653016701583,0.38783336909812205,2610,2089,1924,165,686,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,27.3,126.134,41.359,94.552,1121.34,18.507,500.69,10.521,284.35,9.282,250.94,49.0,49.9,47.8,48.5,49.9,29.0,14.7,25.2,4827.0,4851,210
b1f4491b-846d8cb2,ERD-only,0.6240616931079395,0.5336014001126842,0.9898918575850131,0.3311505289010075,1567,1056,986,70,581,201,1,0.5,1,0,0.5,0.0,201,99.5,0,0.0,0,0.0,26.16,121.987,42.151,88.832,1093.67,18.961,491.52,10.672,276.25,9.425,244.09,49.1,50.0,47.9,48.8,50.0,32.0,15.1,25.9,4830.0,4855,201
b1f4491b-97465266,ERD-only,0.5369297211046731,0.36463958205238595,0.9745965817508199,0.28838944165614944,1845,1108,1014,94,831,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.7,123.9,36.148,86.076,954.85,19.047,504.07,10.622,280.87,9.412,248.94,49.1,50.0,47.8,48.4,50.0,18.5,14.5,26.1,4825.0,4853,206
b1f4491b-9958bd99,ERD-only,0.6748849620251034,0.45687591469150873,0.9724863719229879,0.36702388681663295,2775,2123,1920,203,855,193,9,4.46,9,0,4.46,0.0,193,95.54,0,0.0,0,0.0,26.4,122.062,41.649,87.568,1091.99,18.549,486.4,10.555,276.51,9.286,243.32,49.1,49.9,47.7,49.0,49.9,29.5,14.7,25.3,4819.0,4841,203
b1f4491b-bf7d513f,ERD-only,0.6361867286081262,0.5252050636796849,0.9846058345226243,0.34472271558364276,1359,962,875,87,484,192,11,5.42,11,0,5.42,0.0,192,94.58,0,0.0,0,0.0,25.51,118.97,41.705,88.128,1055.42,18.628,472.21,10.65,269.63,9.401,238.13,48.9,50.0,47.8,48.6,50.0,30.3,15.5,25.7,4817.0,4843,197
