sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b2331b83-a28e6b57,Statues-500,0.7123220199253184,0.5432756321424324,0.981947771413238,0.38264041590847486,3230,2547,2337,210,893,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,13.4,56.226,36.014,93.332,467.07,31.619,416.02,12.912,169.67,11.737,154.28,56.9,57.8,55.1,55.8,57.8,27.6,4.8,36.7,5169.0,5169,102
b23493b1-3200de1c,Statues-25,0.7760560092879542,0.6064647319527158,0.988421251591968,0.41501282796135675,3179,2692,2490,202,689,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.38,56.188,49.008,103.462,640.16,31.723,415.71,12.94,169.27,11.741,153.67,57.1,57.9,55.3,56.0,57.8,44.8,4.9,36.4,5170.0,5171,103
b23493b1-3200de1c,Statues-75,0.7760560092879542,0.6064647319527158,0.988421251591968,0.41501282796135675,3179,2692,2490,202,689,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.2,55.024,33.461,97.152,425.17,32.051,414.73,12.903,166.65,11.8,152.5,56.9,58.1,55.2,55.7,58.1,22.8,4.8,37.2,5174.0,5176,101
b23493b1-3200de1c,Statues-200,0.7760560092879542,0.6064647319527158,0.988421251591968,0.41501282796135675,3179,2692,2490,202,689,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.2,55.821,32.703,97.35,423.69,32.116,417.19,12.954,167.91,11.885,154.19,57.1,57.9,55.2,55.7,57.9,28.3,4.8,36.8,5178.0,5182,101
b23493b1-3200de1c,Statues-500,0.7760560092879542,0.6064647319527158,0.988421251591968,0.41501282796135675,3179,2692,2490,202,689,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.27,55.792,32.232,101.222,414.9,31.96,414.97,12.915,167.39,11.824,153.36,57.0,57.9,55.2,55.7,57.9,25.1,4.7,36.9,5184.0,5186,101
b237db93-fab44bf2,Statues-25,0.6319044245340242,0.4997813439876234,0.9833202887134257,0.3383220749382144,1017,707,652,55,365,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,12.76,54.154,36.43,101.148,454.54,32.742,411.78,13.147,165.1,11.974,150.47,56.9,58.2,55.2,55.9,58.2,33.0,4.8,38.5,5191.0,5197,100
b237db93-fab44bf2,Statues-75,0.6319044245340242,0.4997813439876234,0.9833202887134257,0.3383220749382144,1017,707,652,55,365,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,12.67,53.427,33.643,101.416,417.41,33.03,411.52,13.312,165.63,11.996,149.3,57.2,57.9,55.5,55.9,57.9,26.4,4.7,39.6,5183.0,5190,100
b237db93-fab44bf2,Statues-200,0.6318674525623393,0.4997465846242347,0.983174878626509,0.338710842235666,1017,708,652,56,365,202,1,0.49,0,1,0.0,0.49,0,0.0,0,0.0,202,99.51,13.44,56.076,69.884,104.532,922.94,31.613,416.4,13.032,171.46,11.817,155.51,57.6,58.4,55.6,56.0,58.4,67.3,5.0,37.1,5179.0,5179,99
b237db93-fab44bf2,Statues-500,0.6318674525623393,0.4997465846242347,0.983174878626509,0.338710842235666,1017,708,652,56,365,202,1,0.49,0,1,0.0,0.49,0,0.0,0,0.0,202,99.51,13.28,55.587,68.404,106.498,885.67,32.063,416.9,13.124,170.41,11.889,154.43,57.7,58.6,55.8,56.2,58.6,66.4,5.0,37.6,5180.0,5180,98
b23a79d1-43dfeecd,Statues-25,0.47744197609059735,0.37282252947499517,0.9958488527861934,0.24461552685480203,1690,832,810,22,880,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,12.73,55.028,68.231,102.238,854.81,33.201,413.98,13.351,166.1,12.119,150.86,57.8,59.2,55.9,56.3,59.2,63.9,4.9,39.3,5180.0,5180,94
b23a79d1-43dfeecd,Statues-75,0.47744197609059735,0.37282252947499517,0.9958488527861934,0.24461552685480203,1690,832,810,22,880,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,13.21,56.443,52.294,99.302,675.9,32.152,417.27,13.165,170.57,11.92,154.51,57.7,59.1,55.8,56.3,59.1,47.2,4.9,37.9,5181.0,5184,98
b23a79d1-43dfeecd,Statues-200,0.4773277975532721,0.3724760227827786,0.9955849198956649,0.2447921180306442,1690,833,810,23,880,202,1,0.49,0,1,0.0,0.49,0,0.0,0,0.0,202,99.51,13.04,55.493,70.025,106.77,892.76,32.839,419.06,13.249,168.91,12.015,153.21,58.1,58.9,56.0,56.3,58.9,67.8,5.0,38.3,5180.0,5191,102
b23a79d1-43dfeecd,Statues-500,0.46856171184148765,0.36528662931503664,0.9919414576666477,0.24109879863726016,1690,825,798,27,892,192,11,5.42,0,11,0.0,5.42,0,0.0,0,0.0,192,94.58,12.47,52.911,68.276,106.73,833.27,32.353,396.03,13.242,161.88,11.974,146.44,58.0,58.8,56.0,56.3,58.8,66.2,4.9,37.9,5191.0,5194,98
b23a79d1-e434acaa,Statues-25,0.6468800225920889,0.5343492425188632,0.9974452730981171,0.32960107414124645,1078,713,699,14,379,192,11,5.42,0,11,0.0,5.42,0,0.0,0,0.0,192,94.58,12.3,51.797,50.633,102.18,613.89,32.513,392.37,13.27,159.8,11.971,144.25,57.8,58.9,56.0,56.4,58.9,46.4,4.8,38.4,5198.0,5199,93
b23a79d1-e434acaa,Statues-75,0.6478090352912176,0.5346583193674481,0.9974511736182854,0.3300657925507865,1078,714,700,14,378,191,12,5.91,0,12,0.0,5.91,0,0.0,0,0.0,191,94.09,12.21,51.189,71.911,106.084,859.42,33.101,394.47,13.26,157.75,12.053,143.45,58.3,59.4,56.1,56.4,59.4,72.3,4.9,38.2,5189.0,5198,95
b23a79d1-e434acaa,Statues-200,0.6478090352912176,0.5346583193674481,0.9974511736182854,0.3300657925507865,1078,714,700,14,378,190,13,6.4,0,13,0.0,6.4,0,0.0,0,0.0,190,93.6,12.02,50.587,71.105,100.64,839.0,32.927,389.09,13.267,156.54,12.027,141.97,58.1,59.2,56.2,56.8,59.1,72.7,4.8,38.6,5189.0,5189,94
b23a79d1-e434acaa,Statues-500,0.6478090352912176,0.5346583193674481,0.9974511736182854,0.3300657925507865,1078,714,700,14,378,189,14,6.9,0,14,0.0,6.9,0,0.0,0,0.0,189,93.1,12.31,51.201,55.29,102.676,661.59,31.793,384.38,13.099,158.05,11.845,143.03,57.8,58.8,56.2,56.9,58.8,55.3,4.9,37.8,5186.0,5188,94
b23adb0d-72704b27,Statues-25,0.5344589309418588,0.41441458794605823,0.9993897796299736,0.2695509201330607,1208,651,646,5,562,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.84,54.989,55.321,103.41,704.43,32.812,413.93,13.255,167.08,12.063,152.1,58.0,59.2,56.2,56.8,59.2,52.0,4.9,38.7,5186.0,5187,99
b23adb0d-72704b27,Statues-75,0.5344589309418588,0.41441458794605823,0.9993897796299736,0.2695509201330607,1208,651,646,5,562,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.0,55.66,69.611,106.616,887.59,32.401,412.98,13.209,168.13,11.999,152.78,58.1,59.1,56.4,56.8,59.1,68.0,4.9,38.6,5189.0,5195,98
b23adb0d-72704b27,Statues-200,0.5344589309418588,0.41441458794605823,0.9993897796299736,0.2695509201330607,1208,651,646,5,562,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.09,56.052,63.613,106.52,819.72,32.259,415.9,13.21,170.06,11.97,154.14,58.1,59.0,56.2,56.6,59.0,58.2,5.0,38.3,5199.0,5201,100
