sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b2169b74-fa197951,Vanilla,0.7596203925069899,0.5809117306669381,0.98898394876132,0.40682274092369064,2040,1691,1563,128,477,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,12.3,50.142,73.139,103.296,881.9,34.467,416.61,13.706,165.42,12.568,151.78,58.3,59.4,56.2,56.8,59.4,72.0,4.7,41.0,5950.0,5951,96
b2169b74-fa197951,Adaptive,0.7549168283041875,0.5254021355257079,0.9657797271820286,0.4273119497256603,2040,1844,1582,262,458,166,37,18.23,0,37,0.0,18.23,7,3.45,83,40.89,76,37.44,11.04,44.993,43.362,99.216,465.61,31.44,341.39,13.477,146.07,11.976,129.86,57.4,58.4,55.8,56.2,58.3,37.8,5.9,37.2,5970.0,5980,86
b21742c2-0e7a2b57,Vanilla,0.5051051019593319,0.3671595324574561,0.9687612581292634,0.2720802727576767,2128,1214,1107,107,1021,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.22,50.073,70.584,104.77,849.22,34.234,411.29,13.64,163.59,12.52,150.24,58.0,59.1,56.0,56.4,59.1,68.9,4.7,40.0,5953.0,5955,94
b21742c2-0e7a2b57,Adaptive,0.5182612842179821,0.3540200496977123,0.9546708576022134,0.2989103661422957,2128,1366,1144,222,984,176,26,12.87,0,26,0.0,12.87,1,0.5,107,52.97,68,33.66,11.24,44.996,72.138,101.732,794.55,32.816,363.2,13.268,146.63,12.221,135.13,57.9,58.8,56.0,56.7,58.8,65.7,4.7,38.3,5983.0,5983,87
b21742c2-18d3463a,Vanilla,0.6476794946596324,0.40966673818314314,0.9381378165033759,0.37471636746940606,3260,2654,2236,418,1024,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.8,52.009,65.252,104.222,818.45,32.733,412.58,13.261,166.93,12.21,153.76,57.7,58.6,56.0,56.8,58.5,58.7,4.6,38.7,5958.0,5959,98
b21742c2-18d3463a,Adaptive,0.6697008695122909,0.4053162694158254,0.9059558042623407,0.42331975599509825,3260,3169,2356,813,904,195,7,3.47,0,7,0.0,3.47,1,0.5,171,84.65,23,11.39,13.71,55.853,64.627,107.258,864.74,30.206,406.36,12.78,171.61,11.684,156.98,57.2,58.6,55.6,56.3,58.6,58.4,4.8,34.7,5995.0,5995,108
b2194b15-1825056a,Vanilla,0.39999557123667756,0.3013379800808109,0.9958402075076139,0.20483623279127056,1798,741,722,19,1076,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,11.84,49.2,75.167,103.292,872.08,35.354,411.21,13.902,161.4,12.77,148.34,57.8,58.9,56.0,56.8,58.9,75.1,4.5,41.0,5973.0,5973,93
b2194b15-1825056a,Adaptive,0.43006282602576096,0.30471845444372303,0.9762589739321693,0.23741344236338674,1798,888,788,100,1010,169,34,16.75,0,34,0.0,16.75,1,0.49,99,48.77,69,33.99,10.43,42.181,68.978,103.36,706.05,33.627,344.64,13.488,137.94,12.426,127.14,57.9,58.9,56.2,56.8,58.9,66.9,4.7,39.8,5996.0,5996,82
b21bfb83-ea32f716,Vanilla,0.5296538446681273,0.37949469095178695,0.9961173049090709,0.27224345259576227,2380,1304,1265,39,1115,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.26,50.624,72.147,104.45,861.44,34.291,410.81,13.7,163.87,12.549,150.18,58.1,59.4,56.3,57.0,59.0,69.5,4.7,40.5,5971.0,5972,92
b21bfb83-ea32f716,Adaptive,0.5962538258669251,0.4179368523441047,0.9916762922713463,0.3097442993261561,2380,1494,1430,64,950,174,28,13.86,0,28,0.0,13.86,1,0.5,110,54.46,63,31.19,11.35,45.946,66.975,103.91,736.45,32.167,355.66,13.203,145.68,12.13,133.93,57.8,58.5,56.1,56.5,58.5,63.3,4.8,37.6,5993.0,5993,85
