sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d7b3ac-afa57f22,Adaptive,0.6566241390206969,0.42311450261961714,0.9618087515897115,0.3796439628482972,400,323,270,53,130,83,87,51.18,9,78,5.29,45.88,10,5.88,25,14.71,48,28.24,6.38,30.127,50.958,101.264,315.16,27.857,171.51,12.79,78.33,11.265,69.1,58.5,59.5,56.8,58.3,59.5,42.6,8.4,32.1,4774.0,4789,48
b1d968b9-563405f4,Adaptive,0.7777213634222396,0.5822077577900215,0.9228902640396824,0.4553593898158842,2656,2681,2224,457,432,127,76,37.44,0,76,0.0,37.44,1,0.49,83,40.89,43,21.18,9.43,36.358,63.113,100.822,577.56,28.881,264.68,12.515,114.44,11.35,103.85,58.6,59.2,56.9,57.6,59.2,54.8,5.0,32.7,4791.0,4798,69
b1d968b9-ce42734f,Adaptive,0.7756608485621186,0.5536985328475097,0.9313768739448872,0.4715881879117854,3559,3753,2905,848,654,143,60,29.56,0,60,0.0,29.56,1,0.49,117,57.64,25,12.32,10.86,42.852,64.167,108.214,688.73,28.397,304.05,12.383,132.16,11.206,119.74,58.4,59.4,56.6,57.6,59.4,57.7,5.0,31.6,4799.0,4806,84
b1d971b4-ac67ca0d,Adaptive,0.7448770212358881,0.5113308753267237,0.9481161271142536,0.4526476107458928,2503,2475,1923,552,580,141,58,29.15,0,58,0.0,29.15,1,0.5,113,56.78,27,13.57,10.13,40.459,57.426,106.704,570.85,29.613,293.77,12.631,124.89,11.46,113.44,58.3,59.5,56.4,57.4,59.5,52.1,5.0,32.6,4813.0,4818,76
b1d9e136-6c94ea3f,Adaptive,0.7216230522917579,0.521840445917902,0.9669322276158022,0.4165054001348637,2342,2063,1728,335,614,133,69,34.16,0,69,0.0,34.16,1,0.5,102,50.5,30,14.85,9.42,36.348,58.023,106.29,533.63,29.996,277.55,12.729,117.48,11.532,106.53,58.4,59.4,56.6,57.4,59.4,51.5,4.9,33.8,4821.0,4826,72
b1d9e136-9ab25cb3,Adaptive,0.720818738673666,0.4827808677505564,0.9273890905648018,0.44554101422060227,2942,2945,2234,711,708,152,50,24.75,0,50,0.0,24.75,1,0.5,129,63.86,22,10.89,11.19,44.557,56.247,100.278,608.42,28.981,317.48,12.508,136.54,11.336,123.87,58.4,59.3,56.7,57.4,59.3,48.2,4.9,33.1,4817.0,4826,83
b1dac7f7-6b2e0382,Adaptive,0.6559316776526732,0.4323342493089914,0.9340938835948944,0.4017292282986128,3637,3251,2499,752,1138,145,57,28.22,0,57,0.0,28.22,1,0.5,123,60.89,21,10.4,10.93,43.083,64.742,100.038,691.14,28.571,305.46,12.437,132.72,11.257,120.2,58.3,59.4,56.5,57.3,59.4,59.0,5.0,31.8,4807.0,4809,85
b1db7e22-cfa74dc3,Adaptive,0.37485232000474,0.24245963257800351,0.9482781674682836,0.22183098591549294,1420,685,553,132,867,121,82,40.39,0,82,0.0,40.39,1,0.49,65,32.02,55,27.09,7.93,30.863,68.627,106.174,521.9,31.482,241.48,13.036,99.61,11.849,90.65,58.5,59.7,56.6,57.3,59.7,66.5,4.8,34.9,4807.0,4809,61
b1dce572-c6a8cb5e,Adaptive,0.693422540214521,0.4862467632400178,0.9538604202855803,0.4015148506455799,2542,2199,1828,371,714,135,67,33.17,0,67,0.0,33.17,1,0.5,103,50.99,31,15.35,10.04,37.989,67.127,104.376,665.8,28.871,285.21,12.535,123.64,11.338,111.86,58.6,59.4,56.7,57.0,59.4,61.7,5.0,33.3,4803.0,4807,78
b1dd58c1-8b546ba7,Adaptive,0.7250522965829279,0.5181255652085994,0.9583634935605463,0.4260276132001732,2456,2242,1832,410,624,143,54,27.41,0,54,0.0,27.41,1,0.51,114,57.87,28,14.21,10.23,40.868,63.587,103.962,631.23,29.6,295.17,12.651,125.9,11.482,114.34,58.5,59.3,56.6,57.1,59.3,59.0,4.9,33.4,4805.0,4807,79
